TimeStampNs,PandaNum,MessageID,Bus,MessageLength,Message
368688600,0,0x7EC,0,8,0x28DB0000000009C4
368953525,0,0x7EC,0,8,0x28DB0000000009C4
369016875,0,0x7EC,0,8,0x28DB0000000009C4
383965775,0,0x7EC,0,8,0x102E620105FFFB74
384218850,0,0x7EC,0,8,0x102E620105FFFB74
384225600,0,0x7EC,0,8,0x102E620105FFFB74
393616275,0,0x7EC,0,8,0x210F012C00012C16
393874300,0,0x7EC,0,8,0x210F012C00012C16
393878950,0,0x7EC,0,8,0x210F012C00012C16
403614650,0,0x7EC,0,8,0x221616171617166C
403864625,0,0x7EC,0,8,0x221616171617166C
403874175,0,0x7EC,0,8,0x221616171617166C
413616575,0,0x7EC,0,8,0x23346C3400004B16
414043550,0,0x7EC,0,8,0x23346C3400004B16
415837825,0,0x7EC,0,8,0x23346C3400004B16
425955600,0,0x7EC,0,8,0x240003E82F54E700
426215675,0,0x7EC,0,8,0x240003E82F54E700
433621075,0,0x7EC,0,8,0x257B000000000000
433888350,0,0x7EC,0,8,0x257B000000000000
437212875,0,0x7EC,0,8,0x240003E82F54E700
440877575,0,0x7EC,0,8,0x257B000000000000
443619075,0,0x7EC,0,8,0x260016161717AAAA
443878800,0,0x7EC,0,8,0x260016161717AAAA
444081750,0,0x7EC,0,8,0x260016161717AAAA
458623600,0,0x7EC,0,8,0x103E620101EFFBE7
458887375,0,0x7EC,0,8,0x103E620101EFFBE7
459039425,0,0x7EC,0,8,0x103E620101EFFBE7
468620825,0,0x7EC,0,8,0x21EF7B0000000000
468880150,0,0x7EC,0,8,0x21EF7B0000000000
468885200,0,0x7EC,0,8,0x21EF7B0000000000
478619575,0,0x7EC,0,8,0x2200071C98171617
478879200,0,0x7EC,0,8,0x2200071C98171617
478884225,0,0x7EC,0,8,0x2200071C98171617
489453900,0,0x7EC,0,8,0x2317161716003DBE
489707025,0,0x7EC,0,8,0x2317161716003DBE
489711825,0,0x7EC,0,8,0x2317161716003DBE
498622100,0,0x7EC,0,8,0x2403BE5500008800
498891775,0,0x7EC,0,8,0x2403BE5500008800
498896725,0,0x7EC,0,8,0x2403BE5500008800
508623750,0,0x7EC,0,8,0x25000805000005A0
508881500,0,0x7EC,0,8,0x25000805000005A0
508886325,0,0x7EC,0,8,0x25000805000005A0
518626375,0,0x7EC,0,8,0x26000005E0000003
518886050,0,0x7EC,0,8,0x26000005E0000003
518891675,0,0x7EC,0,8,0x26000005E0000003
528623600,0,0x7EC,0,8,0x27EC001E23D80002
528889550,0,0x7EC,0,8,0x27EC001E23D80002
531976275,0,0x7EC,0,8,0x27EC001E23D80002
538625250,0,0x7EC,0,8,0x28DB0000000009C4
538910525,0,0x7EC,0,8,0x28DB0000000009C4
539002275,0,0x7EC,0,8,0x28DB0000000009C4
554038850,0,0x7EC,0,8,0x102E620105FFFB74
554298275,0,0x7EC,0,8,0x102E620105FFFB74
554304450,0,0x7EC,0,8,0x102E620105FFFB74
563625300,0,0x7EC,0,8,0x210F012C00012C16
